date,market_id,category,commodity,commodity_id,unit,pricetype,currency,price,usdprice,market,admin1,admin2,latitude,longitude
8/15/2023,5346,Vegetables And Fruits,Papaya,408,KG,Retail,LKR,245.44,0.77,Thambuttegama,North Central,Anuradhapura,8.16,80.3
8/15/2023,5346,Vegetables And Fruits,Pineapples,524,KG,Retail,LKR,790,2.47,Thambuttegama,North Central,Anuradhapura,8.16,80.3
8/15/2023,5346,Vegetables And Fruits,Pumpkin,412,KG,Retail,LKR,146.45,0.46,Thambuttegama,North Central,Anuradhapura,8.16,80.3
8/15/2023,5346,Vegetables And Fruits,Snake Gourd,675,KG,Retail,LKR,181,0.57,Thambuttegama,North Central,Anuradhapura,8.16,80.3
8/15/2023,5346,Vegetables And Fruits,Tomatoes,114,KG,Retail,LKR,189.5,0.59,Thambuttegama,North Central,Anuradhapura,8.16,80.3
8/15/2023,1888,Cereals And Tubers,Potatoes (Imported),688,KG,Retail,LKR,222.25,0.69,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
8/15/2023,1888,Cereals And Tubers,Potatoes (Local),687,KG,Retail,LKR,410,1.28,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
8/15/2023,1888,Cereals And Tubers,Rice (Medium Grain),131,KG,Retail,LKR,219,0.68,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
8/15/2023,1888,Cereals And Tubers,Rice (White),133,KG,Retail,LKR,229.4,0.72,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
8/15/2023,1888,"Meat, Fish And Eggs",Eggs,92,Unit,Retail,LKR,51.45,0.16,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
8/15/2023,1888,"Meat, Fish And Eggs","Fish (Dry, Katta)",682,KG,Retail,LKR,2150,6.72,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
8/15/2023,1888,"Meat, Fish And Eggs","Fish (Dry, Sprats)",683,KG,Retail,LKR,1275,3.98,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
8/15/2023,1888,"Meat, Fish And Eggs",Fish (Goldstripe Sardinella),680,KG,Retail,LKR,1150,3.59,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
8/15/2023,1888,"Meat, Fish And Eggs",Fish (Jack),679,KG,Retail,LKR,1600,5,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
8/15/2023,1888,"Meat, Fish And Eggs",Fish (Sail Fish),677,KG,Retail,LKR,2250,7.03,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
8/15/2023,1888,"Meat, Fish And Eggs",Fish (Skipjack Tuna),678,KG,Retail,LKR,1281.25,4,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
8/15/2023,1888,"Meat, Fish And Eggs",Fish (Trenched Sardinella),681,KG,Retail,LKR,958.33,2.99,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
8/15/2023,1888,"Meat, Fish And Eggs",Fish (Yellowfin Tuna),676,KG,Retail,LKR,1950,6.09,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
8/15/2023,1888,"Meat, Fish And Eggs","Meat (Chicken, Broiler)",89,KG,Retail,LKR,1582.5,4.95,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
8/15/2023,1888,Miscellaneous Food,"Chili (Red, Dry Raw)",466,KG,Retail,LKR,1326,4.14,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
8/15/2023,1888,Pulses And Nuts,Beans,50,KG,Retail,LKR,485,1.52,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
8/15/2023,1888,Pulses And Nuts,Beans (Mung),393,KG,Retail,LKR,952.5,2.98,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
8/15/2023,1888,Pulses And Nuts,"Cowpeas (Whole, Average)",1037,KG,Retail,LKR,955,2.98,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
8/15/2023,1888,Pulses And Nuts,Lentils,108,KG,Retail,LKR,318,0.99,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
8/15/2023,1888,Vegetables And Fruits,Bananas,254,KG,Retail,LKR,204.5,0.64,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
8/15/2023,1888,Vegetables And Fruits,Cabbage,181,KG,Retail,LKR,276,0.86,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
8/15/2023,1888,Vegetables And Fruits,Carrots,166,KG,Retail,LKR,513,1.6,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
8/15/2023,1888,Vegetables And Fruits,Coconut,684,Unit,Retail,LKR,56,0.17,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
8/15/2023,1888,Vegetables And Fruits,Eggplants,434,KG,Retail,LKR,350.88,1.1,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
8/15/2023,1888,Vegetables And Fruits,Onions (Imported),323,KG,Retail,LKR,192,0.6,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
8/15/2023,1888,Vegetables And Fruits,Onions (Red),110,KG,Retail,LKR,410,1.28,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
8/15/2023,1888,Vegetables And Fruits,"Onions (Red, Imported)",686,KG,Retail,LKR,500,1.56,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
8/15/2023,1888,Vegetables And Fruits,"Onions (Red, Local)",685,KG,Retail,LKR,345.1,1.08,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
8/15/2023,1888,Vegetables And Fruits,Papaya,408,KG,Retail,LKR,207.5,0.65,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
8/15/2023,1888,Vegetables And Fruits,Pineapples,524,KG,Retail,LKR,577.08,1.8,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
8/15/2023,1888,Vegetables And Fruits,Pumpkin,412,KG,Retail,LKR,156,0.49,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
8/15/2023,1888,Vegetables And Fruits,Snake Gourd,675,KG,Retail,LKR,192,0.6,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
8/15/2023,1888,Vegetables And Fruits,Tomatoes,114,KG,Retail,LKR,202,0.63,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
8/15/2023,1914,Cereals And Tubers,Potatoes (Imported),688,KG,Retail,LKR,231.17,0.72,Kurunegala,North Western,Kurunegala,7.48,80.32
8/15/2023,1914,Cereals And Tubers,Potatoes (Local),687,KG,Retail,LKR,423.33,1.32,Kurunegala,North Western,Kurunegala,7.48,80.32
8/15/2023,1914,Cereals And Tubers,Rice (Medium Grain),131,KG,Retail,LKR,213.75,0.67,Kurunegala,North Western,Kurunegala,7.48,80.32
8/15/2023,1914,Cereals And Tubers,Rice (White),133,KG,Retail,LKR,230,0.72,Kurunegala,North Western,Kurunegala,7.48,80.32
8/15/2023,1914,"Meat, Fish And Eggs",Eggs,92,Unit,Retail,LKR,45.06,0.14,Kurunegala,North Western,Kurunegala,7.48,80.32
8/15/2023,1914,"Meat, Fish And Eggs","Fish (Dry, Katta)",682,KG,Retail,LKR,2245.83,7.02,Kurunegala,North Western,Kurunegala,7.48,80.32
8/15/2023,1914,"Meat, Fish And Eggs","Fish (Dry, Sprats)",683,KG,Retail,LKR,1129.17,3.53,Kurunegala,North Western,Kurunegala,7.48,80.32
8/15/2023,1914,"Meat, Fish And Eggs",Fish (Goldstripe Sardinella),680,KG,Retail,LKR,885.42,2.77,Kurunegala,North Western,Kurunegala,7.48,80.32
8/15/2023,1914,"Meat, Fish And Eggs",Fish (Jack),679,KG,Retail,LKR,1562.5,4.88,Kurunegala,North Western,Kurunegala,7.48,80.32
8/15/2023,1914,"Meat, Fish And Eggs",Fish (Sail Fish),677,KG,Retail,LKR,2350,7.34,Kurunegala,North Western,Kurunegala,7.48,80.32
8/15/2023,1914,"Meat, Fish And Eggs",Fish (Skipjack Tuna),678,KG,Retail,LKR,1350,4.22,Kurunegala,North Western,Kurunegala,7.48,80.32
8/15/2023,1914,"Meat, Fish And Eggs",Fish (Trenched Sardinella),681,KG,Retail,LKR,1088.33,3.4,Kurunegala,North Western,Kurunegala,7.48,80.32
8/15/2023,1914,"Meat, Fish And Eggs",Fish (Yellowfin Tuna),676,KG,Retail,LKR,2112.5,6.6,Kurunegala,North Western,Kurunegala,7.48,80.32
8/15/2023,1914,"Meat, Fish And Eggs","Meat (Chicken, Broiler)",89,KG,Retail,LKR,1449.38,4.53,Kurunegala,North Western,Kurunegala,7.48,80.32
8/15/2023,1914,Miscellaneous Food,"Chili (Red, Dry Raw)",466,KG,Retail,LKR,1268,3.96,Kurunegala,North Western,Kurunegala,7.48,80.32
8/15/2023,1914,Pulses And Nuts,Beans (Mung),393,KG,Retail,LKR,1199.75,3.75,Kurunegala,North Western,Kurunegala,7.48,80.32
8/15/2023,1914,Pulses And Nuts,"Cowpeas (Whole, Average)",1037,KG,Retail,LKR,1031.25,3.22,Kurunegala,North Western,Kurunegala,7.48,80.32
8/15/2023,1914,Pulses And Nuts,Lentils,108,KG,Retail,LKR,314,0.98,Kurunegala,North Western,Kurunegala,7.48,80.32
8/15/2023,1914,Vegetables And Fruits,Bananas,254,KG,Retail,LKR,205,0.64,Kurunegala,North Western,Kurunegala,7.48,80.32
8/15/2023,1914,Vegetables And Fruits,Cabbage,181,KG,Retail,LKR,303,0.95,Kurunegala,North Western,Kurunegala,7.48,80.32
8/15/2023,1914,Vegetables And Fruits,Carrots,166,KG,Retail,LKR,504,1.57,Kurunegala,North Western,Kurunegala,7.48,80.32
8/15/2023,1914,Vegetables And Fruits,Coconut,684,Unit,Retail,LKR,62.67,0.2,Kurunegala,North Western,Kurunegala,7.48,80.32
8/15/2023,1914,Vegetables And Fruits,Eggplants,434,KG,Retail,LKR,373,1.17,Kurunegala,North Western,Kurunegala,7.48,80.32
8/15/2023,1914,Vegetables And Fruits,Onions (Imported),323,KG,Retail,LKR,192.04,0.6,Kurunegala,North Western,Kurunegala,7.48,80.32
8/15/2023,1914,Vegetables And Fruits,"Onions (Red, Imported)",686,KG,Retail,LKR,468,1.46,Kurunegala,North Western,Kurunegala,7.48,80.32
8/15/2023,1914,Vegetables And Fruits,"Onions (Red, Local)",685,KG,Retail,LKR,432.44,1.35,Kurunegala,North Western,Kurunegala,7.48,80.32
8/15/2023,1914,Vegetables And Fruits,Papaya,408,KG,Retail,LKR,254.5,0.8,Kurunegala,North Western,Kurunegala,7.48,80.32
8/15/2023,1914,Vegetables And Fruits,Pineapples,524,KG,Retail,LKR,562.92,1.76,Kurunegala,North Western,Kurunegala,7.48,80.32
8/15/2023,1914,Vegetables And Fruits,Pumpkin,412,KG,Retail,LKR,180,0.56,Kurunegala,North Western,Kurunegala,7.48,80.32
8/15/2023,1914,Vegetables And Fruits,Snake Gourd,675,KG,Retail,LKR,272,0.85,Kurunegala,North Western,Kurunegala,7.48,80.32
8/15/2023,1914,Vegetables And Fruits,Tomatoes,114,KG,Retail,LKR,263,0.82,Kurunegala,North Western,Kurunegala,7.48,80.32
8/15/2023,7842,Cereals And Tubers,Potatoes (Imported),688,KG,Retail,LKR,225.62,0.71,Nikaweratiya,North Western,Kurunegala,7.75,80.12
8/15/2023,7842,Cereals And Tubers,Potatoes (Local),687,KG,Retail,LKR,400,1.25,Nikaweratiya,North Western,Kurunegala,7.75,80.12
8/15/2023,7842,Cereals And Tubers,Rice (Medium Grain),131,KG,Retail,LKR,212.08,0.66,Nikaweratiya,North Western,Kurunegala,7.75,80.12
8/15/2023,7842,Cereals And Tubers,Rice (White),133,KG,Retail,LKR,230,0.72,Nikaweratiya,North Western,Kurunegala,7.75,80.12
8/15/2023,7842,"Meat, Fish And Eggs",Eggs,92,Unit,Retail,LKR,46.8,0.15,Nikaweratiya,North Western,Kurunegala,7.75,80.12
8/15/2023,7842,"Meat, Fish And Eggs","Fish (Dry, Katta)",682,KG,Retail,LKR,2250,7.03,Nikaweratiya,North Western,Kurunegala,7.75,80.12
8/15/2023,7842,"Meat, Fish And Eggs","Fish (Dry, Sprats)",683,KG,Retail,LKR,1200,3.75,Nikaweratiya,North Western,Kurunegala,7.75,80.12
8/15/2023,7842,"Meat, Fish And Eggs",Fish (Goldstripe Sardinella),680,KG,Retail,LKR,925,2.89,Nikaweratiya,North Western,Kurunegala,7.75,80.12
8/15/2023,7842,"Meat, Fish And Eggs",Fish (Jack),679,KG,Retail,LKR,1866.67,5.83,Nikaweratiya,North Western,Kurunegala,7.75,80.12
8/15/2023,7842,"Meat, Fish And Eggs",Fish (Sail Fish),677,KG,Retail,LKR,2600,8.12,Nikaweratiya,North Western,Kurunegala,7.75,80.12
8/15/2023,7842,"Meat, Fish And Eggs",Fish (Skipjack Tuna),678,KG,Retail,LKR,1062.5,3.32,Nikaweratiya,North Western,Kurunegala,7.75,80.12
8/15/2023,7842,"Meat, Fish And Eggs",Fish (Trenched Sardinella),681,KG,Retail,LKR,900,2.81,Nikaweratiya,North Western,Kurunegala,7.75,80.12
8/15/2023,7842,"Meat, Fish And Eggs",Fish (Yellowfin Tuna),676,KG,Retail,LKR,2316.67,7.24,Nikaweratiya,North Western,Kurunegala,7.75,80.12
8/15/2023,7842,"Meat, Fish And Eggs","Meat (Chicken, Broiler)",89,KG,Retail,LKR,1328.75,4.15,Nikaweratiya,North Western,Kurunegala,7.75,80.12
8/15/2023,7842,Miscellaneous Food,"Chili (Red, Dry Raw)",466,KG,Retail,LKR,1281.25,4,Nikaweratiya,North Western,Kurunegala,7.75,80.12
8/15/2023,7842,Pulses And Nuts,Beans,50,KG,Retail,LKR,487.5,1.52,Nikaweratiya,North Western,Kurunegala,7.75,80.12
8/15/2023,7842,Pulses And Nuts,Beans (Mung),393,KG,Retail,LKR,1066.67,3.33,Nikaweratiya,North Western,Kurunegala,7.75,80.12
8/15/2023,7842,Pulses And Nuts,Lentils,108,KG,Retail,LKR,315,0.98,Nikaweratiya,North Western,Kurunegala,7.75,80.12
8/15/2023,7842,Vegetables And Fruits,Bananas,254,KG,Retail,LKR,198.5,0.62,Nikaweratiya,North Western,Kurunegala,7.75,80.12
8/15/2023,7842,Vegetables And Fruits,Cabbage,181,KG,Retail,LKR,296.25,0.93,Nikaweratiya,North Western,Kurunegala,7.75,80.12
8/15/2023,7842,Vegetables And Fruits,Carrots,166,KG,Retail,LKR,528.75,1.65,Nikaweratiya,North Western,Kurunegala,7.75,80.12
8/15/2023,7842,Vegetables And Fruits,Coconut,684,Unit,Retail,LKR,67.08,0.21,Nikaweratiya,North Western,Kurunegala,7.75,80.12
8/15/2023,7842,Vegetables And Fruits,Eggplants,434,KG,Retail,LKR,315,0.98,Nikaweratiya,North Western,Kurunegala,7.75,80.12
8/15/2023,7842,Vegetables And Fruits,Onions (Imported),323,KG,Retail,LKR,183.75,0.57,Nikaweratiya,North Western,Kurunegala,7.75,80.12
8/15/2023,7842,Vegetables And Fruits,"Onions (Red, Imported)",686,KG,Retail,LKR,520,1.62,Nikaweratiya,North Western,Kurunegala,7.75,80.12
8/15/2023,7842,Vegetables And Fruits,"Onions (Red, Local)",685,KG,Retail,LKR,340.21,1.06,Nikaweratiya,North Western,Kurunegala,7.75,80.12
8/15/2023,7842,Vegetables And Fruits,Papaya,408,KG,Retail,LKR,209,0.65,Nikaweratiya,North Western,Kurunegala,7.75,80.12
8/15/2023,7842,Vegetables And Fruits,Pineapples,524,KG,Retail,LKR,711.46,2.22,Nikaweratiya,North Western,Kurunegala,7.75,80.12
8/15/2023,7842,Vegetables And Fruits,Pumpkin,412,KG,Retail,LKR,167.5,0.52,Nikaweratiya,North Western,Kurunegala,7.75,80.12
8/15/2023,7842,Vegetables And Fruits,Snake Gourd,675,KG,Retail,LKR,257.5,0.8,Nikaweratiya,North Western,Kurunegala,7.75,80.12
8/15/2023,7842,Vegetables And Fruits,Tomatoes,114,KG,Retail,LKR,290,0.91,Nikaweratiya,North Western,Kurunegala,7.75,80.12
8/15/2023,1918,Cereals And Tubers,Potatoes (Imported),688,KG,Retail,LKR,231,0.72,Puttalam,North Western,Puttalam,8.04,79.84
8/15/2023,1918,Cereals And Tubers,Potatoes (Local),687,KG,Retail,LKR,460.5,1.44,Puttalam,North Western,Puttalam,8.04,79.84
8/15/2023,1918,Cereals And Tubers,Rice (Medium Grain),131,KG,Retail,LKR,217.55,0.68,Puttalam,North Western,Puttalam,8.04,79.84
8/15/2023,1918,Cereals And Tubers,Rice (White),133,KG,Retail,LKR,230,0.72,Puttalam,North Western,Puttalam,8.04,79.84
8/15/2023,1918,"Meat, Fish And Eggs",Eggs,92,Unit,Retail,LKR,46.75,0.15,Puttalam,North Western,Puttalam,8.04,79.84
8/15/2023,1918,"Meat, Fish And Eggs","Fish (Dry, Katta)",682,KG,Retail,LKR,2468.75,7.71,Puttalam,North Western,Puttalam,8.04,79.84
8/15/2023,1918,"Meat, Fish And Eggs","Fish (Dry, Sprats)",683,KG,Retail,LKR,1098.12,3.43,Puttalam,North Western,Puttalam,8.04,79.84
8/15/2023,1918,"Meat, Fish And Eggs",Fish (Goldstripe Sardinella),680,KG,Retail,LKR,851.46,2.66,Puttalam,North Western,Puttalam,8.04,79.84
8/15/2023,1918,"Meat, Fish And Eggs",Fish (Jack),679,KG,Retail,LKR,1325,4.14,Puttalam,North Western,Puttalam,8.04,79.84
8/15/2023,1918,"Meat, Fish And Eggs",Fish (Skipjack Tuna),678,KG,Retail,LKR,892.71,2.79,Puttalam,North Western,Puttalam,8.04,79.84
8/15/2023,1918,"Meat, Fish And Eggs",Fish (Trenched Sardinella),681,KG,Retail,LKR,769.38,2.4,Puttalam,North Western,Puttalam,8.04,79.84
8/15/2023,1918,"Meat, Fish And Eggs",Fish (Yellowfin Tuna),676,KG,Retail,LKR,1390.62,4.35,Puttalam,North Western,Puttalam,8.04,79.84
8/15/2023,1918,"Meat, Fish And Eggs","Meat (Chicken, Broiler)",89,KG,Retail,LKR,1450,4.53,Puttalam,North Western,Puttalam,8.04,79.84
8/15/2023,1918,Miscellaneous Food,"Chili (Red, Dry Raw)",466,KG,Retail,LKR,1187.5,3.71,Puttalam,North Western,Puttalam,8.04,79.84
8/15/2023,1918,Pulses And Nuts,Beans,50,KG,Retail,LKR,512,1.6,Puttalam,North Western,Puttalam,8.04,79.84
8/15/2023,1918,Pulses And Nuts,Beans (Mung),393,KG,Retail,LKR,1037,3.24,Puttalam,North Western,Puttalam,8.04,79.84
8/15/2023,1918,Vegetables And Fruits,Bananas,254,KG,Retail,LKR,153.5,0.48,Puttalam,North Western,Puttalam,8.04,79.84
8/15/2023,1918,Vegetables And Fruits,Cabbage,181,KG,Retail,LKR,305.33,0.95,Puttalam,North Western,Puttalam,8.04,79.84
8/15/2023,1918,Vegetables And Fruits,Carrots,166,KG,Retail,LKR,512,1.6,Puttalam,North Western,Puttalam,8.04,79.84
8/15/2023,1918,Vegetables And Fruits,Coconut,684,Unit,Retail,LKR,67,0.21,Puttalam,North Western,Puttalam,8.04,79.84
8/15/2023,1918,Vegetables And Fruits,Eggplants,434,KG,Retail,LKR,353.5,1.1,Puttalam,North Western,Puttalam,8.04,79.84
8/15/2023,1918,Vegetables And Fruits,Onions (Imported),323,KG,Retail,LKR,197.25,0.62,Puttalam,North Western,Puttalam,8.04,79.84
8/15/2023,1918,Vegetables And Fruits,"Onions (Red, Local)",685,KG,Retail,LKR,432,1.35,Puttalam,North Western,Puttalam,8.04,79.84
8/15/2023,1918,Vegetables And Fruits,Papaya,408,KG,Retail,LKR,189.33,0.59,Puttalam,North Western,Puttalam,8.04,79.84
8/15/2023,1918,Vegetables And Fruits,Pineapples,524,KG,Retail,LKR,445,1.39,Puttalam,North Western,Puttalam,8.04,79.84
8/15/2023,1918,Vegetables And Fruits,Pumpkin,412,KG,Retail,LKR,207,0.65,Puttalam,North Western,Puttalam,8.04,79.84
8/15/2023,1918,Vegetables And Fruits,Snake Gourd,675,KG,Retail,LKR,222.5,0.7,Puttalam,North Western,Puttalam,8.04,79.84
8/15/2023,1918,Vegetables And Fruits,Tomatoes,114,KG,Retail,LKR,280,0.88,Puttalam,North Western,Puttalam,8.04,79.84
8/15/2023,362,Cereals And Tubers,Potatoes (Imported),688,KG,Retail,LKR,214.58,0.67,Jaffna,Northern,Jaffna,9.66,80.01
8/15/2023,362,Cereals And Tubers,Rice (Medium Grain),131,KG,Retail,LKR,196.67,0.61,Jaffna,Northern,Jaffna,9.66,80.01
8/15/2023,362,"Meat, Fish And Eggs",Eggs,92,Unit,Retail,LKR,46.62,0.15,Jaffna,Northern,Jaffna,9.66,80.01
8/15/2023,362,"Meat, Fish And Eggs","Fish (Dry, Katta)",682,KG,Retail,LKR,2507.5,7.84,Jaffna,Northern,Jaffna,9.66,80.01
8/15/2023,362,"Meat, Fish And Eggs","Fish (Dry, Sprats)",683,KG,Retail,LKR,1112.5,3.48,Jaffna,Northern,Jaffna,9.66,80.01
8/15/2023,362,"Meat, Fish And Eggs",Fish (Jack),679,KG,Retail,LKR,1641.67,5.13,Jaffna,Northern,Jaffna,9.66,80.01
8/15/2023,362,"Meat, Fish And Eggs",Fish (Skipjack Tuna),678,KG,Retail,LKR,908.58,2.84,Jaffna,Northern,Jaffna,9.66,80.01
8/15/2023,362,"Meat, Fish And Eggs",Fish (Trenched Sardinella),681,KG,Retail,LKR,580,1.81,Jaffna,Northern,Jaffna,9.66,80.01
8/15/2023,362,"Meat, Fish And Eggs",Fish (Yellowfin Tuna),676,KG,Retail,LKR,1916.67,5.99,Jaffna,Northern,Jaffna,9.66,80.01
8/15/2023,362,"Meat, Fish And Eggs","Meat (Chicken, Broiler)",89,KG,Retail,LKR,1625,5.08,Jaffna,Northern,Jaffna,9.66,80.01
8/15/2023,362,Miscellaneous Food,"Chili (Red, Dry Raw)",466,KG,Retail,LKR,1208.33,3.78,Jaffna,Northern,Jaffna,9.66,80.01
8/15/2023,362,Pulses And Nuts,Beans,50,KG,Retail,LKR,438.33,1.37,Jaffna,Northern,Jaffna,9.66,80.01
8/15/2023,362,Pulses And Nuts,Beans (Mung),393,KG,Retail,LKR,1005,3.14,Jaffna,Northern,Jaffna,9.66,80.01
8/15/2023,362,Pulses And Nuts,"Cowpeas (Whole, Average)",1037,KG,Retail,LKR,962.92,3.01,Jaffna,Northern,Jaffna,9.66,80.01
8/15/2023,362,Pulses And Nuts,Lentils,108,KG,Retail,LKR,291.67,0.91,Jaffna,Northern,Jaffna,9.66,80.01
8/15/2023,362,Vegetables And Fruits,Bananas,254,KG,Retail,LKR,169.17,0.53,Jaffna,Northern,Jaffna,9.66,80.01
8/15/2023,362,Vegetables And Fruits,Cabbage,181,KG,Retail,LKR,205.42,0.64,Jaffna,Northern,Jaffna,9.66,80.01
8/15/2023,362,Vegetables And Fruits,Carrots,166,KG,Retail,LKR,448.33,1.4,Jaffna,Northern,Jaffna,9.66,80.01
8/15/2023,362,Vegetables And Fruits,Coconut,684,Unit,Retail,LKR,68.33,0.21,Jaffna,Northern,Jaffna,9.66,80.01
8/15/2023,362,Vegetables And Fruits,Eggplants,434,KG,Retail,LKR,226.67,0.71,Jaffna,Northern,Jaffna,9.66,80.01
8/15/2023,362,Vegetables And Fruits,Onions (Imported),323,KG,Retail,LKR,177.75,0.56,Jaffna,Northern,Jaffna,9.66,80.01
8/15/2023,362,Vegetables And Fruits,Onions (Red),110,KG,Retail,LKR,235,0.73,Jaffna,Northern,Jaffna,9.66,80.01
8/15/2023,362,Vegetables And Fruits,"Onions (Red, Local)",685,KG,Retail,LKR,295.83,0.92,Jaffna,Northern,Jaffna,9.66,80.01
8/15/2023,362,Vegetables And Fruits,Papaya,408,KG,Retail,LKR,148.33,0.46,Jaffna,Northern,Jaffna,9.66,80.01
8/15/2023,362,Vegetables And Fruits,Pineapples,524,KG,Retail,LKR,682.5,2.13,Jaffna,Northern,Jaffna,9.66,80.01
8/15/2023,362,Vegetables And Fruits,Pumpkin,412,KG,Retail,LKR,112.92,0.35,Jaffna,Northern,Jaffna,9.66,80.01
8/15/2023,362,Vegetables And Fruits,Snake Gourd,675,KG,Retail,LKR,103.33,0.32,Jaffna,Northern,Jaffna,9.66,80.01
8/15/2023,362,Vegetables And Fruits,Tomatoes,114,KG,Retail,LKR,217.92,0.68,Jaffna,Northern,Jaffna,9.66,80.01
8/15/2023,363,Cereals And Tubers,Potatoes (Imported),688,KG,Retail,LKR,243.5,0.76,Kilinochchi,Northern,Kilinochchi,9.4,80.4
8/15/2023,363,Cereals And Tubers,Rice (Medium Grain),131,KG,Retail,LKR,198.67,0.62,Kilinochchi,Northern,Kilinochchi,9.4,80.4
8/15/2023,363,"Meat, Fish And Eggs",Eggs,92,Unit,Retail,LKR,48.4,0.15,Kilinochchi,Northern,Kilinochchi,9.4,80.4
8/15/2023,363,"Meat, Fish And Eggs","Fish (Dry, Katta)",682,KG,Retail,LKR,2593,8.1,Kilinochchi,Northern,Kilinochchi,9.4,80.4
8/15/2023,363,"Meat, Fish And Eggs","Fish (Dry, Sprats)",683,KG,Retail,LKR,1145,3.58,Kilinochchi,Northern,Kilinochchi,9.4,80.4
8/15/2023,363,"Meat, Fish And Eggs",Fish (Goldstripe Sardinella),680,KG,Retail,LKR,1177.5,3.68,Kilinochchi,Northern,Kilinochchi,9.4,80.4
8/15/2023,363,"Meat, Fish And Eggs",Fish (Jack),679,KG,Retail,LKR,1695,5.3,Kilinochchi,Northern,Kilinochchi,9.4,80.4
8/15/2023,363,"Meat, Fish And Eggs","Meat (Chicken, Broiler)",89,KG,Retail,LKR,1600,5,Kilinochchi,Northern,Kilinochchi,9.4,80.4
8/15/2023,363,Miscellaneous Food,"Chili (Red, Dry Raw)",466,KG,Retail,LKR,1205.75,3.77,Kilinochchi,Northern,Kilinochchi,9.4,80.4
8/15/2023,363,Pulses And Nuts,Beans,50,KG,Retail,LKR,599,1.87,Kilinochchi,Northern,Kilinochchi,9.4,80.4
8/15/2023,363,Pulses And Nuts,Beans (Mung),393,KG,Retail,LKR,1009.5,3.15,Kilinochchi,Northern,Kilinochchi,9.4,80.4
8/15/2023,363,Pulses And Nuts,"Cowpeas (Whole, Average)",1037,KG,Retail,LKR,988.5,3.09,Kilinochchi,Northern,Kilinochchi,9.4,80.4
8/15/2023,363,Pulses And Nuts,Lentils,108,KG,Retail,LKR,324.5,1.01,Kilinochchi,Northern,Kilinochchi,9.4,80.4
8/15/2023,363,Vegetables And Fruits,Bananas,254,KG,Retail,LKR,220,0.69,Kilinochchi,Northern,Kilinochchi,9.4,80.4
8/15/2023,363,Vegetables And Fruits,Cabbage,181,KG,Retail,LKR,306,0.96,Kilinochchi,Northern,Kilinochchi,9.4,80.4
8/15/2023,363,Vegetables And Fruits,Carrots,166,KG,Retail,LKR,547.5,1.71,Kilinochchi,Northern,Kilinochchi,9.4,80.4
8/15/2023,363,Vegetables And Fruits,Coconut,684,Unit,Retail,LKR,52.75,0.16,Kilinochchi,Northern,Kilinochchi,9.4,80.4
8/15/2023,363,Vegetables And Fruits,Eggplants,434,KG,Retail,LKR,287,0.9,Kilinochchi,Northern,Kilinochchi,9.4,80.4
8/15/2023,363,Vegetables And Fruits,Onions (Imported),323,KG,Retail,LKR,202.08,0.63,Kilinochchi,Northern,Kilinochchi,9.4,80.4
8/15/2023,363,Vegetables And Fruits,Onions (Red),110,KG,Retail,LKR,260.5,0.81,Kilinochchi,Northern,Kilinochchi,9.4,80.4
8/15/2023,363,Vegetables And Fruits,"Onions (Red, Local)",685,KG,Retail,LKR,413,1.29,Kilinochchi,Northern,Kilinochchi,9.4,80.4
8/15/2023,363,Vegetables And Fruits,Papaya,408,KG,Retail,LKR,195,0.61,Kilinochchi,Northern,Kilinochchi,9.4,80.4
8/15/2023,363,Vegetables And Fruits,Pineapples,524,KG,Retail,LKR,711.5,2.22,Kilinochchi,Northern,Kilinochchi,9.4,80.4
